account_id,disp_id,client_id,account_id_acct,district_id_bank,stmt_frq,date_acct,type_disp,loan_id,date_loan,amount,duration,payments,status,date_birth,district_id_client,card_id,type_card,min1,max1,mean1,mean6,response,has_card,idade,days_between
1329,1608,1608,1329,53,monthly,1996-09-16,owner,5229,1997-09-06,23520,12,1960.0,A,1941-11-11,53,,,12261.0,500.0,26393.691525423743,29273.344,1,0,55,355
1329,1609,1609,1329,53,monthly,1996-09-16,disponent,5229,1997-09-06,23520,12,1960.0,A,1944-05-30,53,,,12261.0,500.0,26393.691525423743,29273.344,1,0,53,355
5891,7127,7127,5891,54,monthly,1993-01-25,owner,6202,1994-04-18,65184,12,5432.0,A,1957-09-29,3,874.0,gold,102410.3,98110.3,46993.88701298698,51070.65,1,1,36,448
8680,10394,10702,8680,17,monthly,1996-02-12,owner,6751,1996-07-14,85716,36,2381.0,C,1938-05-03,17,,,15087.0,800.0,28687.579999999984,,1,0,58,153
8680,10395,10703,8680,17,monthly,1996-02-12,disponent,6751,1996-07-14,85716,36,2381.0,C,1943-04-28,17,,,15087.0,800.0,28687.579999999984,,1,0,53,153
132,158,158,132,40,after_tr,1996-05-11,owner,4996,1996-11-06,88440,12,7370.0,A,1945-07-03,40,25.0,classic,103239.0,88574.0,60503.32799999999,,1,1,51,179
132,159,159,132,40,after_tr,1996-05-11,disponent,4996,1996-11-06,88440,12,7370.0,A,1938-09-10,40,,,103239.0,88574.0,60503.32799999999,,1,0,58,179
938,1130,1130,938,70,monthly,1997-12-13,owner,5147,1998-05-21,22260,60,371.0,C,1940-11-26,70,,,13300.0,700.0,21459.366666666672,,1,0,57,159
10630,12763,13071,10630,41,monthly,1995-01-15,owner,7166,1995-06-24,198240,24,8260.0,A,1956-02-18,41,,,13270.0,45357.5,27568.541666666668,,1,0,39,160
7637,9149,9457,7637,46,monthly,1996-08-19,owner,6554,1997-01-29,390096,48,8127.0,C,1978-09-26,46,991.0,junior,24119.0,900.0,39187.125,,1,1,18,163
7637,9150,9458,7637,46,monthly,1996-08-19,disponent,6554,1997-01-29,390096,48,8127.0,C,1973-11-21,46,,,24119.0,900.0,39187.125,,1,0,23,163
7861,9413,9721,7861,34,monthly,1995-04-22,owner,6600,1995-10-08,21852,36,607.0,A,1954-12-05,34,1010.0,classic,19191.0,700.0,35443.97692307692,,1,1,40,169
9227,11054,11362,9227,51,monthly,1997-11-04,owner,6872,1998-04-29,191580,60,3193.0,C,1966-01-11,51,,,12854.8,900.0,18063.61363636363,,1,0,32,176
9493,11377,11685,9493,64,monthly,1995-04-02,owner,6933,1995-09-09,188688,48,3931.0,C,1965-07-23,64,,,23985.0,71255.7,44763.68571428572,,1,0,30,160
9548,11446,11754,9548,62,monthly,1996-06-07,owner,6944,1996-11-15,46176,48,962.0,C,1966-11-03,62,,,1000.0,54705.1,30981.358333333326,,1,0,30,161
11138,13382,13690,11138,70,weekly,1995-08-18,owner,7263,1996-01-19,89880,24,3745.0,A,1963-05-16,70,1233.0,classic,112104.2,85241.8,56970.49999999999,,1,1,32,154
2705,3264,3264,2705,63,after_tr,1993-07-05,owner,5523,1993-12-08,93888,36,2608.0,A,1950-10-20,63,,,16249.0,600.0,34828.292857142864,,1,0,43,156
5742,6946,6946,5742,74,after_tr,1995-07-05,owner,6178,1995-12-16,232560,48,4845.0,C,1970-01-29,74,,,102279.2,94377.2,67586.96842105263,,1,0,25,164
9034,10818,11126,9034,1,monthly,1993-06-28,owner,6820,1993-12-16,38148,12,3179.0,A,1965-01-22,1,,,22704.0,900.0,38040.99,,1,0,28,171
9188,11006,11314,9188,45,monthly,1993-02-08,owner,6863,1993-07-28,127080,60,2118.0,A,1936-06-02,45,,,13510.0,800.0,26357.686666666672,,1,0,57,170
7045,8502,8502,7045,51,monthly,1996-12-26,owner,6435,1997-06-16,288720,48,6015.0,C,1943-04-19,51,956.0,classic,33092.0,88338.7,52264.87333333333,,1,1,54,172
5593,6753,6753,5593,15,monthly,1996-02-27,owner,6144,1996-08-09,44376,12,3698.0,A,1962-05-23,15,854.0,classic,18021.2,98630.0,45762.724999999984,,1,1,34,164
10973,13182,13490,10973,18,weekly,1993-04-20,owner,7235,1993-10-13,154416,48,3217.0,A,1969-05-25,18,,,35034.6,9310.6,48220.41666666668,,1,0,24,176
10650,12787,13095,10650,76,monthly,1997-09-09,owner,7171,1998-02-24,196224,48,4088.0,C,1950-03-16,76,1195.0,gold,103023.7,80422.7,75567.89411764707,,1,1,47,168
3353,4055,4055,3353,74,monthly,1996-08-27,owner,5656,1997-02-09,146064,24,6086.0,C,1953-06-01,74,,,200.0,90387.4,44778.23846153847,,1,0,43,166
10940,13139,13447,10940,50,monthly,1993-09-13,owner,7226,1994-02-23,197748,36,5493.0,A,1970-05-05,13,,,24444.0,74413.6,41769.40833333333,,1,0,23,163
10940,13140,13448,10940,50,monthly,1993-09-13,disponent,7226,1994-02-23,197748,36,5493.0,A,1968-07-08,13,,,24444.0,74413.6,41769.40833333333,,1,0,25,163
8094,9689,9997,8094,67,monthly,1996-11-24,owner,6660,1997-05-09,220428,36,6123.0,C,1962-06-07,67,,,101980.2,91869.3,58890.97857142856,,1,0,34,166
7262,8764,8764,7262,70,monthly,1996-08-30,owner,6490,1997-02-10,73260,60,1221.0,C,1940-07-07,70,,,18003.0,900.0,31954.01428571429,,1,0,56,164
8073,9665,9973,8073,24,after_tr,1993-09-03,owner,6650,1994-02-17,49320,12,4110.0,B,1945-10-03,24,,,126833.0,90363.0,50351.073170731695,,0,0,48,167
5428,6551,6551,5428,24,monthly,1993-04-14,owner,6111,1993-09-24,174744,24,7281.0,B,1948-08-12,24,,,1000.0,9317.7,40617.092,,0,0,45,163
10320,12387,12695,10320,68,monthly,1993-07-11,owner,7104,1993-12-13,259740,60,4329.0,A,1979-03-16,68,,,25473.0,800.0,38516.25833333334,,1,0,14,155
4727,5701,5701,4727,2,monthly,1995-02-13,owner,5959,1995-08-11,107640,24,4485.0,A,1959-11-22,2,,,107783.7,82059.5,52165.853333333325,,1,0,35,179
7274,8777,8777,7274,11,monthly,1997-09-28,owner,6495,1998-03-12,49044,12,4087.0,C,1953-04-11,11,,,103181.2,79933.2,55747.85625,,1,0,44,165
5066,6115,6115,5066,13,weekly,1995-08-27,owner,6027,1996-02-10,61656,24,2569.0,B,1953-12-25,13,,,11100.0,89256.9,43190.67777777778,,0,0,42,167
5774,6987,6987,5774,1,monthly,1995-06-08,owner,6185,1995-11-28,31176,24,1299.0,A,1968-01-29,1,,,27489.1,700.0,45768.7625,,1,0,27,173
8026,9606,9914,8026,36,monthly,1997-03-23,owner,6641,1997-09-09,128268,36,3563.0,C,1942-12-08,36,1022.0,classic,24643.0,75170.9,42591.42307692308,,1,1,54,170
1993,2422,2422,1993,68,monthly,1994-10-30,owner,5352,1995-04-15,68400,12,5700.0,B,1976-06-09,68,,,27550.8,800.0,33113.98333333333,,0,0,18,167
10131,12156,12464,10131,1,monthly,1993-11-27,owner,7066,1994-05-02,215388,36,5983.0,B,1959-12-17,39,,,1000.0,50757.0,33027.27692307692,,0,0,34,156
9510,11401,11709,9510,1,monthly,1996-06-09,owner,6940,1996-11-22,228276,36,6341.0,C,1961-08-03,1,,,22788.0,60236.6,38814.97333333334,,1,0,35,166
9510,11402,11710,9510,1,monthly,1996-06-09,disponent,6940,1996-11-22,228276,36,6341.0,C,1967-06-19,1,,,22788.0,60236.6,38814.97333333334,,1,0,29,166
11349,13647,13955,11349,1,weekly,1995-05-26,owner,7304,1995-10-29,419880,60,6998.0,C,1945-10-30,1,,,101103.3,88809.0,63263.04999999999,,1,0,50,156
11349,13648,13956,11349,1,weekly,1995-05-26,disponent,7304,1995-10-29,419880,60,6998.0,C,1943-04-06,1,,,101103.3,88809.0,63263.04999999999,,1,0,52,156
4894,5911,5911,4894,14,monthly,1993-06-20,owner,5997,1993-11-04,117024,24,4876.0,A,1935-10-03,14,814.0,classic,27955.0,800.0,39054.13,,1,1,58,137
8159,9768,10076,8159,26,monthly,1995-02-08,owner,6676,1995-06-13,29784,24,1241.0,A,1969-12-25,26,,,11694.0,39950.3,23599.233333333326,,1,0,25,125
8159,9769,10077,8159,26,monthly,1995-02-08,disponent,6676,1995-06-13,29784,24,1241.0,A,1973-06-27,26,,,11694.0,39950.3,23599.233333333326,,1,0,21,125
7824,9367,9675,7824,60,monthly,1994-05-17,owner,6594,1994-09-28,189696,24,7904.0,B,1970-02-19,60,,,12100.0,600.0,13000.0,,0,0,24,134
7523,9008,9316,7523,63,monthly,1994-08-29,owner,6526,1995-01-03,288468,36,8013.0,A,1958-10-26,63,,,21233.0,600.0,31608.276923076923,,1,0,36,127
8261,9892,10200,8261,13,monthly,1993-05-12,owner,6687,1993-09-13,87840,24,3660.0,A,1980-02-16,13,,,22459.0,65069.9,42054.869230769225,,1,0,13,124
8261,9893,10201,8261,13,monthly,1993-05-12,disponent,6687,1993-09-13,87840,24,3660.0,A,1985-10-19,13,,,22459.0,65069.9,42054.869230769225,,1,0,7,124
9645,11565,11873,9645,38,monthly,1996-01-23,owner,6961,1996-06-06,176148,36,4893.0,C,1963-11-20,38,,,1100.0,77118.7,42224.91,,1,0,32,135
2165,2621,2621,2165,51,monthly,1997-04-08,owner,5389,1997-08-22,78600,24,3275.0,C,1956-05-09,51,,,20449.0,800.0,38195.96363636364,,1,0,41,136
2080,2522,2522,2080,74,monthly,1997-04-27,owner,5369,1997-09-12,214596,36,5961.0,C,1937-09-08,74,398.0,classic,107213.4,90508.8,64840.78571428569,,1,1,60,138
2080,2523,2523,2080,74,monthly,1997-04-27,disponent,5369,1997-09-12,214596,36,5961.0,C,1937-12-02,74,,,107213.4,90508.8,64840.78571428569,,1,0,59,138
6950,8392,8392,6950,36,monthly,1996-10-12,owner,6415,1997-02-12,475680,48,9910.0,C,1966-05-08,36,951.0,classic,23133.0,700.0,36129.66666666666,,1,1,30,123
6950,8393,8393,6950,36,monthly,1996-10-12,disponent,6415,1997-02-12,475680,48,9910.0,C,1966-05-06,36,,,23133.0,700.0,36129.66666666666,,1,0,30,123
2994,3616,3616,2994,77,monthly,1996-05-03,owner,5586,1996-09-14,48744,36,1354.0,C,1964-04-14,77,569.0,classic,19969.0,900.0,39435.18181818182,,1,1,32,134
4462,5384,5384,4462,73,weekly,1995-12-27,owner,5892,1996-05-14,66480,24,2770.0,B,1935-07-21,73,,,27900.0,9400.0,34800.85,,0,0,60,139
4660,5618,5618,4660,63,monthly,1997-01-03,owner,5940,1997-05-28,106944,24,4456.0,C,1953-03-22,63,,,30975.5,800.0,48992.55454545454,,1,0,44,145
9017,10797,11105,9017,70,monthly,1995-11-22,owner,6816,1996-03-26,100224,48,2088.0,D,1957-02-01,70,,,19492.0,700.0,25143.653846153848,,0,0,39,125
1886,2288,2288,1886,32,monthly,1996-03-05,owner,5337,1996-07-31,162468,36,4513.0,C,1957-08-23,32,,,26746.9,83862.8,47396.075,,1,0,38,148
1886,2289,2289,1886,32,monthly,1996-03-05,disponent,5337,1996-07-31,162468,36,4513.0,C,1954-08-21,32,,,26746.9,83862.8,47396.075,,1,0,41,148
6510,7862,7862,6510,74,monthly,1996-12-18,owner,6322,1997-05-06,76992,24,3208.0,C,1965-10-17,74,924.0,classic,105251.0,98246.5,62282.56896551724,,1,1,31,139
5317,6422,6422,5317,28,monthly,1996-10-20,owner,6088,1997-03-07,90180,36,2505.0,C,1960-09-23,28,,,15229.0,47242.4,28491.91,,1,0,36,138
4081,4918,4918,4081,11,monthly,1995-07-22,owner,5805,1995-11-28,137904,24,5746.0,B,1968-05-06,11,,,12478.0,600.0,23648.13333333333,,0,0,27,129
8320,9965,10273,8320,51,monthly,1997-01-19,owner,6695,1997-06-04,309660,60,5161.0,C,1958-09-27,51,,,1100.0,67678.3,36731.34615384616,,1,0,38,136
8320,9966,10274,8320,51,monthly,1997-01-19,disponent,6695,1997-06-04,309660,60,5161.0,C,1956-10-11,51,,,1100.0,67678.3,36731.34615384616,,1,0,40,136
4715,5684,5684,4715,8,monthly,1996-10-28,owner,5953,1997-03-14,97176,24,4049.0,C,1955-03-02,8,801.0,classic,100360.6,89289.2,62190.81666666666,,1,1,42,137
4585,5526,5526,4585,27,monthly,1996-06-08,owner,5923,1996-10-10,64656,48,1347.0,C,1947-03-19,27,792.0,classic,13809.0,35598.3,22125.399999999998,,1,1,49,124
4585,5527,5527,4585,27,monthly,1996-06-08,disponent,5923,1996-10-10,64656,48,1347.0,C,1941-11-28,27,,,13809.0,35598.3,22125.399999999998,,1,0,54,124
9236,11064,11372,9236,11,monthly,1993-08-18,owner,6876,1993-12-21,86616,12,7218.0,A,1961-09-28,11,,,12706.0,800.0,21748.536363636365,,1,0,32,125
4033,4861,4861,4033,57,monthly,1996-11-19,owner,5790,1997-03-20,84288,48,1756.0,C,1977-11-01,57,,,1000.0,42898.8,26132.188888888883,,1,0,19,121
1801,2181,2181,1801,46,monthly,1993-02-13,owner,5316,1993-07-11,165960,36,4610.0,A,1968-07-22,46,,,103028.2,98861.2,58181.38214285714,,1,0,24,148
4259,5133,5133,4259,66,monthly,1994-04-08,owner,5836,1994-08-27,79632,24,3318.0,A,1959-08-10,66,,,119373.5,900.0,57441.100000000006,,1,0,35,141
10679,12826,13134,10679,1,monthly,1997-05-30,owner,7181,1997-10-02,197808,24,8242.0,C,1962-11-03,1,1199.0,classic,111796.9,97440.3,65131.42727272727,,1,1,34,125
6097,7366,7366,6097,29,monthly,1997-06-15,owner,6242,1997-10-22,26208,36,728.0,C,1973-04-12,29,,,1000.0,9014.0,23500.97777777778,,1,0,24,129
8475,10151,10459,8475,4,monthly,1993-09-08,owner,6721,1994-01-21,21072,24,878.0,A,1964-08-09,17,,,1100.0,7592.0,18678.090909090908,,1,0,29,135
3752,4527,4527,3752,1,monthly,1994-11-25,owner,5740,1995-04-02,18564,12,1547.0,A,1963-02-04,1,,,200.0,51681.4,31913.210000000003,,1,0,32,128
6400,7727,7727,6400,31,after_tr,1995-10-09,owner,6303,1996-02-12,72408,24,3017.0,B,1958-06-13,31,,,25252.5,83619.5,44940.91,,0,0,37,126
11135,13379,13687,11135,75,monthly,1993-10-10,owner,7262,1994-03-01,182628,36,5073.0,A,1959-05-23,75,,,15969.0,52246.0,30113.7,,1,0,34,142
846,1020,1020,846,72,monthly,1996-03-09,owner,5136,1996-07-28,187104,24,7796.0,A,1977-05-10,72,170.0,classic,101991.5,88814.5,63127.47647058823,,1,1,19,141
4447,5364,5364,4447,62,monthly,1996-06-16,owner,5886,1996-10-31,192744,36,5354.0,C,1964-03-14,62,,,103478.8,93136.8,65621.69047619053,,1,0,32,137
4447,5365,5365,4447,62,monthly,1996-06-16,disponent,5886,1996-10-31,192744,36,5354.0,C,1971-05-01,62,,,103478.8,93136.8,65621.69047619053,,1,0,25,137
3875,4672,4672,3875,44,monthly,1997-10-18,owner,5765,1998-02-10,153936,24,6414.0,C,1949-08-28,44,,,1100.0,98639.3,51692.47499999999,,1,0,48,115
442,533,533,442,54,monthly,1997-03-30,owner,5063,1997-07-10,357840,48,7455.0,D,1941-05-19,54,,,600.0,600.0,600.0,,0,0,56,102
10068,12074,12382,10068,1,monthly,1997-04-02,owner,7051,1997-07-28,77808,12,6484.0,A,1955-11-29,1,,,1000.0,91324.4,68351.80555555556,,1,0,41,117
10068,12075,12383,10068,1,monthly,1997-04-02,disponent,7051,1997-07-28,77808,12,6484.0,A,1963-05-13,1,,,1000.0,91324.4,68351.80555555556,,1,0,34,117
1012,1216,1216,1012,65,monthly,1994-07-09,owner,5161,1994-10-28,98184,24,4091.0,A,1945-06-12,65,,,23793.1,62129.2,34489.71000000001,,1,0,49,111
7926,9490,9798,7926,69,weekly,1996-06-09,owner,6613,1996-09-22,84120,24,3505.0,A,1950-03-02,69,,,14301.0,900.0,55262.35454545455,,1,0,46,105
8558,10247,10555,8558,1,after_tr,1994-02-27,owner,6736,1994-06-14,288360,60,4806.0,C,1935-12-15,1,,,11300.0,800.0,28865.471428571425,,1,0,58,107
9031,10815,11123,9031,47,monthly,1997-01-15,owner,6819,1997-05-03,50112,24,2088.0,C,1948-01-29,47,,,17300.0,900.0,29970.090000000004,,1,0,49,108
7052,8510,8510,7052,55,after_tr,1997-07-17,owner,6437,1997-11-09,63972,36,1777.0,D,1947-05-24,55,,,10960.0,32786.6,17640.475,,0,0,50,115
8688,10406,10714,8688,66,monthly,1996-11-22,owner,6753,1997-03-20,67980,12,5665.0,A,1946-03-31,66,,,26754.0,54670.2,31762.60000000001,,1,0,51,118
1698,2063,2063,1698,68,monthly,1996-03-14,owner,5301,1996-07-06,141948,36,3943.0,C,1950-09-26,68,322.0,classic,19827.0,800.0,24051.557142857146,,1,1,45,114
4784,5774,5774,4784,46,monthly,1997-08-08,owner,5973,1997-11-24,219456,48,4572.0,C,1960-01-15,46,,,23533.3,67515.1,36930.65,,1,0,37,108
4784,5775,5775,4784,46,monthly,1997-08-08,disponent,5973,1997-11-24,219456,48,4572.0,C,1955-03-10,46,,,23533.3,67515.1,36930.65,,1,0,42,108
4616,5563,5563,4616,1,monthly,1997-09-24,owner,5930,1998-01-12,66696,24,2779.0,C,1976-01-01,1,795.0,classic,1000.0,58522.1,34405.31428571429,,1,1,22,110
6688,8076,8076,6688,16,monthly,1996-06-25,owner,6354,1996-10-23,22968,36,638.0,C,1950-07-27,16,,,1000.0,9155.0,19563.0625,,1,0,46,120
9199,11019,11327,9199,72,monthly,1996-05-15,owner,6865,1996-09-11,29448,12,2454.0,B,1947-10-21,72,,,22890.0,800.0,26861.200000000004,,0,0,48,119
1447,1755,1755,1447,65,monthly,1997-02-20,owner,5253,1997-06-03,100080,48,2085.0,C,1965-08-18,65,,,12808.0,300.0,18234.785714285717,,1,0,31,103
1787,2166,2166,1787,30,weekly,1993-03-22,owner,5314,1993-07-05,96396,12,8033.0,B,1947-07-22,30,,,1100.0,16800.0,9633.333333333334,,0,0,45,105
